ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-29,4733.476494572925,3380.116683905654,5578.1110573211845,4733.476494572925,4733.476494572925,-221.45368047726896,-221.45368047726896,-221.45368047726896,-219.64733846880742,-219.64733846880742,-219.64733846880742,-1.8063420084615345,-1.8063420084615345,-1.8063420084615345,0.0,0.0,0.0,4512.022814095656
2014-01-30,4733.218390609721,3421.890397706522,5506.057307805804,4733.218390609721,4733.218390609721,-282.4290789781762,-282.4290789781762,-282.4290789781762,-309.08930614747817,-309.08930614747817,-309.08930614747817,26.660227169301894,26.660227169301894,26.660227169301894,0.0,0.0,0.0,4450.7893116315445
2014-01-31,4732.960286646516,3734.27165027147,5871.473546587774,4732.960286646516,4732.960286646516,-3.8679749534955965,-3.8679749534955965,-3.8679749534955965,-54.52855513599839,-54.52855513599839,-54.52855513599839,50.66058018250279,50.66058018250279,50.66058018250279,0.0,0.0,0.0,4729.09231169302
2014-02-01,4732.7021826833125,3894.1706710008266,6034.667954592327,4732.7021826833125,4732.7021826833125,220.57382347062108,220.57382347062108,220.57382347062108,150.70369944138866,150.70369944138866,150.70369944138866,69.8701240292324,69.8701240292324,69.8701240292324,0.0,0.0,0.0,4953.276006153934
2014-02-03,4732.185974756904,4091.4584481175507,6298.0345847572635,4732.185974756904,4732.185974756904,481.2281004970752,481.2281004970752,481.2281004970752,387.9292705716552,387.9292705716552,387.9292705716552,93.29882992541997,93.29882992541997,93.29882992541997,0.0,0.0,0.0,5213.41407525398
2014-02-04,4731.9278707937,3622.409694122399,5874.032850163247,4731.9278707937,4731.9278707937,-5.134797582891131,-5.134797582891131,-5.134797582891131,-102.66917574087982,-102.66917574087982,-102.66917574087982,97.5343781579887,97.5343781579887,97.5343781579887,0.0,0.0,0.0,4726.793073210809
2014-02-05,4731.669766830495,3488.0255982809254,5673.624042222487,4731.669766830495,4731.669766830495,-122.65171168771735,-122.65171168771735,-122.65171168771735,-219.64733846818686,-219.64733846818686,-219.64733846818686,96.99562678046952,96.99562678046952,96.99562678046952,0.0,0.0,0.0,4609.0180551427775
2014-02-06,4731.411662867292,3507.5082458216575,5573.126353166391,4731.411662867292,4731.411662867292,-217.11387324733872,-217.11387324733872,-217.11387324733872,-309.0893061483061,-309.0893061483061,-309.0893061483061,91.97543290096739,91.97543290096739,91.97543290096739,0.0,0.0,0.0,4514.297789619953
2014-02-07,4731.153558904087,3617.296252313233,5861.320212839503,4731.153558904087,4731.153558904087,28.32972378956949,28.32972378956949,28.32972378956949,-54.528555136856156,-54.528555136856156,-54.528555136856156,82.85827892642564,82.85827892642564,82.85827892642564,0.0,0.0,0.0,4759.483282693656
2014-02-08,4730.895454940883,3856.6039145485765,6083.115300188819,4730.895454940883,4730.895454940883,220.8092012613896,220.8092012613896,220.8092012613896,150.7036994416444,150.7036994416444,150.7036994416444,70.10550181974523,70.10550181974523,70.10550181974523,0.0,0.0,0.0,4951.704656202272
2014-02-10,4730.3792470144745,4072.782189329835,6227.191783938338,4730.3792470144745,4730.3792470144745,423.7572432576996,423.7572432576996,423.7572432576996,387.92927057160483,387.92927057160483,387.92927057160483,35.82797268609481,35.82797268609481,35.82797268609481,0.0,0.0,0.0,5154.136490272174
2014-02-11,4730.121143051271,3546.384595402984,5757.092771932002,4730.121143051271,4730.121143051271,-87.20239781007089,-87.20239781007089,-87.20239781007089,-102.66917574056266,-102.66917574056266,-102.66917574056266,15.466777930491784,15.466777930491784,15.466777930491784,0.0,0.0,0.0,4642.918745241201
2014-02-12,4729.863039088066,3488.5847259347684,5536.44935825171,4729.863039088066,4729.863039088066,-225.8824467943944,-225.8824467943944,-225.8824467943944,-219.6473384684259,-219.6473384684259,-219.6473384684259,-6.235108325968487,-6.235108325968487,-6.235108325968487,0.0,0.0,0.0,4503.980592293672
2014-02-13,4729.604935124862,3359.8979888073404,5505.464113271413,4729.604935124862,4729.604935124862,-337.7605337303695,-337.7605337303695,-337.7605337303695,-309.0893061487443,-309.0893061487443,-309.0893061487443,-28.67122758162521,-28.67122758162521,-28.67122758162521,0.0,0.0,0.0,4391.844401394493
2014-02-14,4729.346831161658,3543.0705309138707,5637.016660642347,4729.346831161658,4729.346831161658,-105.78024188390764,-105.78024188390764,-105.78024188390764,-54.52855513647377,-54.52855513647377,-54.52855513647377,-51.25168674743386,-51.25168674743386,-51.25168674743386,0.0,0.0,0.0,4623.566589277751
2014-02-15,4729.088727198454,3656.6639831870853,5873.365078066369,4729.088727198454,4729.088727198454,77.28775642766097,77.28775642766097,77.28775642766097,150.70369944190006,150.70369944190006,150.70369944190006,-73.41594301423909,-73.41594301423909,-73.41594301423909,0.0,0.0,0.0,4806.376483626115
2014-02-17,4728.572519272046,3920.659784895571,6084.549878395021,4728.572519272046,4728.572519272046,273.4634327056276,273.4634327056276,273.4634327056276,387.9292705716411,387.9292705716411,387.9292705716411,-114.46583786601344,-114.46583786601344,-114.46583786601344,0.0,0.0,0.0,5002.035951977673
2014-02-18,4728.3144153088415,3430.851524355454,5603.902240286984,4728.3144153088415,4728.3144153088415,-235.1381224078959,-235.1381224078959,-235.1381224078959,-102.66917574079079,-102.66917574079079,-102.66917574079079,-132.46894666710512,-132.46894666710512,-132.46894666710512,0.0,0.0,0.0,4493.176292900946
2014-02-19,4728.056311345637,3279.059768458275,5464.1599637561885,4728.056311345637,4728.056311345637,-367.95125483465847,-367.95125483465847,-367.95125483465847,-219.64733846866488,-219.64733846866488,-219.64733846866488,-148.3039163659936,-148.3039163659936,-148.3039163659936,0.0,0.0,0.0,4360.105056510979
2014-02-20,4727.798207382433,3147.096233264421,5339.598768500604,4727.798207382433,4727.798207382433,-470.7773698013667,-470.7773698013667,-470.7773698013667,-309.08930614768127,-309.08930614768127,-309.08930614768127,-161.68806365368542,-161.68806365368542,-161.68806365368542,0.0,0.0,0.0,4257.020837581066
2014-02-21,4727.540103419229,3391.4603936606372,5594.678544211755,4727.540103419229,4727.540103419229,-226.93571041765216,-226.93571041765216,-226.93571041765216,-54.52855513771666,-54.52855513771666,-54.52855513771666,-172.4071552799355,-172.4071552799355,-172.4071552799355,0.0,0.0,0.0,4500.604393001577
2014-02-22,4727.281999456025,3638.725651403283,5810.190307849717,4727.281999456025,4727.281999456025,-29.611625811184204,-29.611625811184204,-29.611625811184204,150.7036994411853,150.7036994411853,150.7036994411853,-180.31532525236952,-180.31532525236952,-180.31532525236952,0.0,0.0,0.0,4697.670373644841
2014-02-24,4726.765791529617,3858.074955097568,6088.8545266449555,4726.765791529617,4726.765791529617,200.48394008215266,200.48394008215266,200.48394008215266,387.92927057145124,387.92927057145124,387.92927057145124,-187.44533048929864,-187.44533048929864,-187.44533048929864,0.0,0.0,0.0,4927.24973161177
2014-02-25,4726.507687566413,3376.57699101404,5556.252873789954,4726.507687566413,4726.507687566413,-289.36356726468375,-289.36356726468375,-289.36356726468375,-102.6691757412411,-102.6691757412411,-102.6691757412411,-186.6943915234427,-186.6943915234427,-186.6943915234427,0.0,0.0,0.0,4437.144120301729
2014-02-26,4726.408722154672,3285.0870422724265,5473.294689681552,4726.408722154672,4726.408722154672,-402.82430468970216,-402.82430468970216,-402.82430468970216,-219.64733846890388,-219.64733846890388,-219.64733846890388,-183.1769662207983,-183.1769662207983,-183.1769662207983,0.0,0.0,0.0,4323.58441746497
2014-02-27,4726.309756742932,3105.748125990868,5254.658633238762,4726.309756742932,4726.309756742932,-486.1258818641616,-486.1258818641616,-486.1258818641616,-309.08930614850925,-309.08930614850925,-309.08930614850925,-177.03657571565242,-177.03657571565242,-177.03657571565242,0.0,0.0,0.0,4240.18387487877
2014-02-28,4726.210791331191,3457.490901085398,5558.640822500535,4726.210791331191,4726.210791331191,-222.9855100007339,-222.9855100007339,-222.9855100007339,-54.52855513694917,-54.52855513694917,-54.52855513694917,-168.45695486378474,-168.45695486378474,-168.45695486378474,0.0,0.0,0.0,4503.225281330458
2014-03-01,4726.111825919451,3544.837839964475,5783.515609421335,4726.111825919451,4726.111825919451,-6.9512030388772015,-6.9512030388772015,-6.9512030388772015,150.703699441441,150.703699441441,150.703699441441,-157.6549024803182,-157.6549024803182,-157.6549024803182,0.0,0.0,0.0,4719.160622880574
2014-03-03,4725.9138950959705,3956.8998166003007,6044.553044361144,4725.9138950959705,4725.9138950959705,257.5563591168067,257.5563591168067,257.5563591168067,387.92927057190593,387.92927057190593,387.92927057190593,-130.37291145509926,-130.37291145509926,-130.37291145509926,0.0,0.0,0.0,4983.470254212777
2014-03-04,4725.81492968423,3407.0042378185635,5577.850569825221,4725.81492968423,4725.81492968423,-217.0971390802358,-217.0971390802358,-217.0971390802358,-102.66917574047957,-102.66917574047957,-102.66917574047957,-114.4279633397562,-114.4279633397562,-114.4279633397562,0.0,0.0,0.0,4508.717790603994
2014-03-05,4725.71596427249,3250.989587821587,5467.65587291174,4725.71596427249,4725.71596427249,-316.9649919464111,-316.9649919464111,-316.9649919464111,-219.64733846828327,-219.64733846828327,-219.64733846828327,-97.31765347812781,-97.31765347812781,-97.31765347812781,0.0,0.0,0.0,4408.750972326079
2014-03-06,4725.616998860749,3219.542954517015,5384.180232849875,4725.616998860749,4725.616998860749,-388.4110366629647,-388.4110366629647,-388.4110366629647,-309.0893061481968,-309.0893061481968,-309.0893061481968,-79.32173051476786,-79.32173051476786,-79.32173051476786,0.0,0.0,0.0,4337.205962197784
2014-03-07,4725.518033449009,3608.9528375913637,5679.035859471657,4725.518033449009,4725.518033449009,-115.24398554560382,-115.24398554560382,-115.24398554560382,-54.528555136994285,-54.528555136994285,-54.528555136994285,-60.71543040860953,-60.71543040860953,-60.71543040860953,0.0,0.0,0.0,4610.274047903405
2014-03-08,4725.419068037269,3759.196607950035,5898.570161618511,4725.419068037269,4725.419068037269,108.93826893942776,108.93826893942776,108.93826893942776,150.70369944098297,150.70369944098297,150.70369944098297,-41.765430501555194,-41.765430501555194,-41.765430501555194,0.0,0.0,0.0,4834.357336976697
2014-03-10,4725.221137213788,3968.258553087154,6189.749542971641,4725.221137213788,4725.221137213788,384.0896315650378,384.0896315650378,384.0896315650378,387.9292705720816,387.9292705720816,387.9292705720816,-3.8396390070438113,-3.8396390070438113,-3.8396390070438113,0.0,0.0,0.0,5109.310768778826
2014-03-11,4725.122171802048,3591.1612914026514,5709.422230745691,4725.122171802048,4725.122171802048,-87.9984292696576,-87.9984292696576,-87.9984292696576,-102.66917574092989,-102.66917574092989,-102.66917574092989,14.670746471272286,14.670746471272286,14.670746471272286,0.0,0.0,0.0,4637.123742532391
2014-03-12,4725.023206390308,3509.824080837645,5616.126030701236,4725.023206390308,4725.023206390308,-187.05065259989112,-187.05065259989112,-187.05065259989112,-219.64733846852226,-219.64733846852226,-219.64733846852226,32.59668586863115,32.59668586863115,32.59668586863115,0.0,0.0,0.0,4537.972553790417
2014-03-13,4724.9242409785675,3367.4012303724594,5504.6612222581425,4724.9242409785675,4724.9242409785675,-259.3416953032601,-259.3416953032601,-259.3416953032601,-309.0893061482742,-309.0893061482742,-309.0893061482742,49.747610845014094,49.747610845014094,49.747610845014094,0.0,0.0,0.0,4465.582545675307
2014-03-14,4724.825275566827,3670.216038940949,5811.795677490823,4724.825275566827,4724.825275566827,11.42159121087428,11.42159121087428,11.42159121087428,-54.52855513703942,-54.52855513703942,-54.52855513703942,65.9501463479137,65.9501463479137,65.9501463479137,0.0,0.0,0.0,4736.246866777701
2014-03-15,4724.726310155087,3822.3647285821603,6017.676480532344,4724.726310155087,4724.726310155087,231.7513493283614,231.7513493283614,231.7513493283614,150.7036994416957,150.7036994416957,150.7036994416957,81.04764988666571,81.04764988666571,81.04764988666571,0.0,0.0,0.0,4956.477659483448
2014-03-17,4724.528379331606,4149.138804891296,6263.956705004929,4724.528379331606,4724.528379331606,495.3096011119078,495.3096011119078,495.3096011119078,387.9292705718918,387.9292705718918,387.9292705718918,107.38033054001593,107.38033054001593,107.38033054001593,0.0,0.0,0.0,5219.8379804435135
2014-03-18,4724.4294139198655,3640.4908253602666,5799.544879350606,4724.4294139198655,4724.4294139198655,15.709940429014585,15.709940429014585,15.709940429014585,-102.66917574115801,-102.66917574115801,-102.66917574115801,118.37911617017261,118.37911617017261,118.37911617017261,0.0,0.0,0.0,4740.13935434888
2014-03-19,4724.330448508125,3571.344187747524,5664.586322667216,4724.330448508125,4724.330448508125,-91.84876567545547,-91.84876567545547,-91.84876567545547,-219.64733846822142,-219.64733846822142,-219.64733846822142,127.79857279276595,127.79857279276595,127.79857279276595,0.0,0.0,0.0,4632.48168283267
2014-03-20,4724.231483096385,3544.0184424976287,5671.074950278438,4724.231483096385,4724.231483096385,-173.53469812220806,-173.53469812220806,-173.53469812220806,-309.0893061483516,-309.0893061483516,-309.0893061483516,135.55460802614357,135.55460802614357,135.55460802614357,0.0,0.0,0.0,4550.696784974177
2014-03-21,4724.132517684645,3795.306711810429,5956.004466252603,4724.132517684645,4724.132517684645,87.0475514900671,87.0475514900671,87.0475514900671,-54.52855513746971,-54.52855513746971,-54.52855513746971,141.5761066275368,141.5761066275368,141.5761066275368,0.0,0.0,0.0,4811.180069174712
2014-03-22,4724.033552272904,3953.605284664387,5997.882128297756,4724.033552272904,4724.033552272904,296.5087271977685,296.5087271977685,296.5087271977685,150.70369944123763,150.70369944123763,150.70369944123763,145.80502775653088,145.80502775653088,145.80502775653088,0.0,0.0,0.0,5020.542279470672
2014-03-24,4723.835621449424,4200.8201881286805,6398.320079330128,4723.835621449424,4723.835621449424,536.6506138248839,536.6506138248839,536.6506138248839,387.929270571702,387.929270571702,387.929270571702,148.72134325318186,148.72134325318186,148.72134325318186,0.0,0.0,0.0,5260.4862352743085
2014-03-25,4723.736656037683,3773.3298612423273,5889.873604731826,4723.736656037683,4723.736656037683,44.694518090172714,44.694518090172714,44.694518090172714,-102.66917574138616,-102.66917574138616,-102.66917574138616,147.36369383155886,147.36369383155886,147.36369383155886,0.0,0.0,0.0,4768.431174127856
2014-03-26,4723.637690625943,3527.0786064148597,5714.145520090568,4723.637690625943,4723.637690625943,-75.52149924823186,-75.52149924823186,-75.52149924823186,-219.64733846868057,-219.64733846868057,-219.64733846868057,144.1258392204487,144.1258392204487,144.1258392204487,0.0,0.0,0.0,4648.116191377711
2014-03-27,4723.5387286423575,3441.3931423815675,5570.8552590445115,4723.5387286423575,4723.5387286423575,-170.06127700584443,-170.06127700584443,-170.06127700584443,-309.08930614803916,-309.08930614803916,-309.08930614803916,139.02802914219478,139.02802914219478,139.02802914219478,0.0,0.0,0.0,4553.477451636513
2014-03-28,4723.439766658772,3687.8360102774286,5903.24921360866,4723.439766658772,4723.439766658772,77.58191015999817,77.58191015999817,77.58191015999817,-54.52855513670218,-54.52855513670218,-54.52855513670218,132.11046529670034,132.11046529670034,132.11046529670034,0.0,0.0,0.0,4801.02167681877
2014-03-29,4723.340804675186,3955.4928999186345,6134.979530909347,4723.340804675186,4723.340804675186,274.1386299309564,274.1386299309564,274.1386299309564,150.7036994414933,150.7036994414933,150.7036994414933,123.4349304894631,123.4349304894631,123.4349304894631,0.0,0.0,0.0,4997.479434606142
2014-03-31,4723.142880708015,4191.50588001955,6313.508239389288,4723.142880708015,4723.142880708015,489.1029947692056,489.1029947692056,489.1029947692056,387.92927057187774,387.92927057187774,387.92927057187774,101.17372419732791,101.17372419732791,101.17372419732791,0.0,0.0,0.0,5212.245875477221
2014-04-01,4723.043918724428,3664.1362127375646,5738.384932501586,4723.043918724428,4723.043918724428,-14.837546887880096,-14.837546887880096,-14.837546887880096,-102.6691757408468,-102.6691757408468,-102.6691757408468,87.83162885296669,87.83162885296669,87.83162885296669,0.0,0.0,0.0,4708.206371836548
